id,r,x0,y0,xf,yf,mass,Δx,Δy,Δr,dx,dy,dr,height_strat,perturb_strengh,perturb_x,perturb_y
1,0.53129774,7.0050445,2.079588,7.253318,1.3479825,0.29264408,0.24827379,0.7316055,0.7725843,0.09361631,-0.0730299,0.118732385,0,0.5,6.911428,2.152618
2,0.4389753,36.30971,4.6298537,36.303898,4.6358204,0.19977632,0.0058119134,0.0059665837,0.008329373,20.601719,2.477236,20.75012,0,0.5,6.911428,2.152618
3,0.40661213,23.035566,17.751577,23.037931,17.7731,0.17140538,0.0023650213,0.021522043,0.021651598,16.124138,15.59896,22.43469,3,0.5,6.911428,2.152618
4,0.5639497,5.4816747,10.901575,5.4821434,10.934032,0.32971945,0.0004687321,0.032457177,0.03246056,1.4297534,8.748957,8.865012,2,0.5,6.911428,2.152618
5,0.5039963,22.7679,8.869028,22.775448,8.877836,0.263341,0.0075469334,0.008807981,0.011598997,15.856473,6.71641,17.220276,1,0.5,6.911428,2.152618
6,0.5146792,29.780737,15.539051,29.780851,15.554021,0.2746231,0.00011393924,0.014969746,0.01497018,22.869308,13.386434,26.499092,3,0.5,6.911428,2.152618
7,0.43850964,8.104416,15.84703,8.105883,15.868732,0.1993527,0.0014664577,0.021702675,0.021752164,1.192988,13.694412,13.746278,3,0.5,6.911428,2.152618
8,0.50016654,42.329655,17.54953,42.33111,17.568134,0.25935408,0.0014516892,0.018605348,0.018661896,14.581773,15.396912,21.205965,3,0.5,6.911428,2.152618
9,0.45157304,37.538113,15.752219,37.540356,15.765671,0.21140723,0.0022442644,0.013452183,0.013638107,19.373318,13.599601,23.67012,3,0.5,6.911428,2.152618
10,0.42397302,13.385684,11.598421,13.393784,11.605444,0.18635467,0.00809996,0.0070235454,0.010720986,6.4742556,9.445803,11.451602,2,0.5,6.911428,2.152618
11,0.48065698,40.196228,2.4940856,40.184208,2.5030046,0.2395159,0.012021087,0.008918956,0.014968444,16.7152,0.3414677,16.718689,0,0.5,6.911428,2.152618
12,0.48834193,8.064737,14.923249,8.068958,14.945027,0.24723607,0.0042208387,0.021777647,0.022182908,1.1533091,12.770632,12.822603,2,0.5,6.911428,2.152618
13,0.56970364,34.94506,0.9003598,34.94185,0.90043086,0.33648196,0.0032139404,7.1065035e-5,0.003214726,21.966366,-1.2522581,22.002031,0,0.5,6.911428,2.152618
14,0.49067843,45.043903,15.432849,45.039753,15.450272,0.24960756,0.004149155,0.017422693,0.017909933,11.867526,13.2802305,17.810184,3,0.5,6.911428,2.152618
15,0.48500782,8.980439,5.624712,8.983872,5.704457,0.24387166,0.0034333817,0.0797447,0.07981858,2.0690114,3.472094,4.041812,1,0.5,6.911428,2.152618
16,0.36156538,4.8337235,3.7836263,4.8129168,3.842242,0.13553065,0.020806745,0.058615558,0.062198907,2.0777044,1.6310084,2.6414096,0,0.5,6.911428,2.152618
