id,r,x0,y0,xf,yf,mass,Δx,Δy,Δr,dx,dy,dr,height_strat,perturb_strengh,perturb_x,perturb_y
1,0.4954593,11.820044,12.435105,11.817591,12.444338,0.2544953,0.0024526413,0.009232769,0.009552982,15.752776,-4.410506,16.35856,2,0.5,46.06727,16.845612
2,0.4489329,26.900879,6.523178,26.902817,6.530288,0.20894243,0.0019376037,0.007110468,0.00736974,19.166388,-10.3224325,21.769314,1,0.5,46.06727,16.845612
3,0.4555761,31.368053,12.354803,31.369322,12.363689,0.21517196,0.0012684235,0.008886421,0.00897649,14.699215,-4.490808,15.369915,2,0.5,46.06727,16.845612
4,0.5424879,1.4452988,18.234554,1.4666263,18.277424,0.30510122,0.021327574,0.04287009,0.04788225,5.378031,1.3889432,5.554492,3,0.5,46.06727,16.845612
5,0.5028438,24.926268,16.315437,24.927357,16.329395,0.26213798,0.0010877001,0.013958211,0.014000527,21.140999,-0.53017384,21.147646,3,0.5,46.06727,16.845612
6,0.57279193,3.793167,8.845782,3.7943482,8.853206,0.3401399,0.0011809461,0.0074237525,0.007517096,7.725899,-7.999829,11.121456,1,0.5,46.06727,16.845612
7,0.468716,43.586,3.475979,43.58237,3.4762368,0.22776309,0.0036275126,0.00025772105,0.003636656,2.4812686,-13.369632,13.597932,0,0.5,46.06727,16.845612
8,0.4057694,49.21111,9.337055,49.210064,9.342903,0.17069563,0.0010435522,0.005848079,0.005940457,3.1438415,-7.5085554,8.140157,1,0.5,46.06727,16.845612
9,0.5078454,1.8401103,8.757062,1.8373691,8.756371,0.26737875,0.002741185,0.00069163274,0.0028270923,5.7728424,-8.088549,9.93732,1,0.5,46.06727,16.845612
10,0.5911118,2.431291,1.110729,2.4263384,1.1133842,0.36224553,0.0049525336,0.002655291,0.005619445,6.364023,-15.734882,16.973135,0,0.5,46.06727,16.845612
11,0.52639747,45.121063,3.832935,45.118298,3.8310914,0.28727072,0.0027647791,0.0018436838,0.003323127,0.9462044,-13.012676,13.047031,0,0.5,46.06727,16.845612
12,0.5704916,25.508877,9.042583,25.512203,9.0507345,0.3374134,0.0033267501,0.008151435,0.0088041555,20.558392,-7.8030276,21.989422,1,0.5,46.06727,16.845612
13,0.48764595,3.5889077,15.260084,3.605304,15.276614,0.24653186,0.016396094,0.016529568,0.02328215,7.52164,-1.5855266,7.6869345,3,0.5,46.06727,16.845612
14,0.5563815,14.536735,0.9093947,14.538728,0.9115939,0.32092917,0.0019930673,0.0021992156,0.0029679735,18.469467,-15.936216,24.394348,0,0.5,46.06727,16.845612
15,0.5160383,33.190994,8.357782,33.18938,8.371642,0.27607536,0.0016139384,0.0138598,0.013953453,12.876275,-8.487829,15.422117,1,0.5,46.06727,16.845612
16,0.4300669,27.337841,3.2901165,27.3444,3.3032417,0.19175023,0.006559579,0.013125153,0.014673027,18.729427,-13.555494,23.120182,0,0.5,46.06727,16.845612
17,0.47469848,24.700403,9.700287,24.699396,9.704025,0.23361433,0.0010073484,0.0037384182,0.0038717594,21.366865,-7.145324,22.529947,1,0.5,46.06727,16.845612
18,0.5824215,14.695993,5.846099,14.697961,5.850593,0.35167265,0.0019671246,0.004493978,0.004905652,18.628725,-10.999512,21.63374,1,0.5,46.06727,16.845612
19,0.5646448,8.694216,6.2481217,8.697492,6.256472,0.33053273,0.0032763353,0.00835027,0.008970027,12.626947,-10.597489,16.484737,1,0.5,46.06727,16.845612
20,0.51946306,19.085955,10.149886,19.082067,10.164251,0.27975196,0.0038880333,0.014365808,0.014882649,23.018686,-6.695725,23.972748,2,0.5,46.06727,16.845612
21,0.55722123,16.974073,16.775085,16.979475,16.79449,0.3218986,0.0054026884,0.019404884,0.020142954,20.906805,-0.070525534,20.906923,3,0.5,46.06727,16.845612
22,0.49585795,0.00037343064,7.048155,0.0024608024,7.050868,0.25490502,0.0020873717,0.002713179,0.0034232237,3.9331055,-9.797456,10.557437,1,0.5,46.06727,16.845612
23,0.59196013,48.500183,4.937031,48.493813,4.938124,0.36328608,0.006371862,0.0010937608,0.0064650546,2.4329147,-11.90858,12.154561,0,0.5,46.06727,16.845612
24,0.46498883,27.354904,8.126707,27.358927,8.1334305,0.2241552,0.004022022,0.006723747,0.007834885,18.712364,-8.718904,20.64393,1,0.5,46.06727,16.845612
25,0.4357374,0.64420706,8.8012705,0.646041,8.803989,0.19684005,0.0018339352,0.0027185793,0.0032793279,4.576939,-8.04434,9.255257,1,0.5,46.06727,16.845612
