id,r,x0,y0,xf,yf,mass,Δx,Δy,Δr,dx,dy,dr,height_strat,perturb_strengh,perturb_x,perturb_y
1,0.4954593,11.820044,12.435105,11.815778,12.448155,0.2544953,0.0042656385,0.01305061,0.013730044,9.843814,-3.5971754,10.4804735,2,0.5,21.663857,16.03228
2,0.4489329,26.900879,6.523178,26.908833,6.5198073,0.20894243,0.00795285,0.0033706825,0.008637669,5.2370224,-9.509103,10.855848,1,0.5,21.663857,16.03228
3,0.4555761,31.368053,12.354803,31.373686,12.360656,0.21517196,0.005632673,0.005853176,0.008123218,9.704196,-3.6774776,10.377632,2,0.5,21.663857,16.03228
4,0.5424879,1.4452988,18.234554,1.4432904,18.24988,0.30510122,0.0020084467,0.015325372,0.0154564185,20.21856,2.2022736,20.338144,3,0.5,21.663857,16.03228
5,0.5028438,24.926268,16.315437,24.987165,16.346853,0.26213798,0.0608982,0.031416878,0.068524525,3.262411,0.28315648,3.274676,3,0.5,21.663857,16.03228
6,0.57279193,3.793167,8.845782,3.7952962,8.853612,0.3401399,0.0021291038,0.0078302,0.0081145,17.87069,-7.1864986,19.26155,1,0.5,21.663857,16.03228
7,0.468716,43.586,3.475979,43.583504,3.476924,0.22776309,0.0024951608,0.00094477826,0.0026680394,21.922142,-12.556301,25.263432,0,0.5,21.663857,16.03228
8,0.4057694,49.21111,9.337055,49.211086,9.344416,0.17069563,2.1747202e-5,0.007360476,0.007360508,22.452747,-6.6952252,23.429724,1,0.5,21.663857,16.03228
9,0.5078454,1.8401103,8.757062,1.8397104,8.765474,0.26737875,0.00039992545,0.00841194,0.008421442,19.823748,-7.2752185,21.116575,1,0.5,21.663857,16.03228
10,0.5911118,2.431291,1.110729,2.4252973,1.1138852,0.36224553,0.0059936615,0.0031561928,0.006773886,19.232567,-14.921552,24.342234,0,0.5,21.663857,16.03228
11,0.52639747,45.121063,3.832935,45.1196,3.8324718,0.28727072,0.0014665419,0.00046327277,0.0015379749,23.457207,-12.199346,26.439829,0,0.5,21.663857,16.03228
12,0.5704916,25.508877,9.042583,25.514149,9.035013,0.3374134,0.005271198,0.007570671,0.009224998,3.8450196,-6.989697,7.977471,1,0.5,21.663857,16.03228
13,0.48764595,3.5889077,15.260084,3.589769,15.276066,0.24653186,0.00086105306,0.015981756,0.016004935,18.07495,-0.77219623,18.091436,3,0.5,21.663857,16.03228
14,0.5563815,14.536735,0.9093947,14.537932,0.9111091,0.32092917,0.0011972662,0.0017143784,0.0020910618,7.1271224,-15.122886,16.71818,0,0.5,21.663857,16.03228
15,0.5160383,33.190994,8.357782,33.192646,8.370139,0.27607536,0.001655079,0.012356869,0.012467217,11.527136,-7.6744986,13.848206,1,0.5,21.663857,16.03228
16,0.4300669,27.337841,3.2901165,27.349117,3.2985282,0.19175023,0.011276685,0.008411519,0.014068307,5.6739845,-12.742164,13.948363,0,0.5,21.663857,16.03228
17,0.47469848,24.700403,9.700287,24.707596,9.695921,0.23361433,0.0071924683,0.0043658535,0.008413815,3.0365462,-6.331994,7.022447,1,0.5,21.663857,16.03228
18,0.5824215,14.695993,5.846099,14.697766,5.848994,0.35167265,0.0017729633,0.0028947596,0.0033945593,6.9678636,-10.186181,12.341371,1,0.5,21.663857,16.03228
19,0.5646448,8.694216,6.2481217,8.695256,6.256485,0.33053273,0.0010405533,0.0083632525,0.008427736,12.969642,-9.784159,16.246273,1,0.5,21.663857,16.03228
20,0.51946306,19.085955,10.149886,19.080368,10.151422,0.27975196,0.0055867666,0.0015362686,0.0057941424,2.5779026,-5.882395,6.4224725,2,0.5,21.663857,16.03228
21,0.55722123,16.974073,16.775085,16.9392,16.841358,0.3218986,0.03487312,0.066273324,0.074888505,4.6897845,0.7428048,4.7482457,3,0.5,21.663857,16.03228
