id,r,x0,y0,xf,yf,mass,Δx,Δy,Δr,dx,dy,dr,height_strat,perturb_strengh,perturb_x,perturb_y
1,0.57103264,0.10293595,1.9007319,0.10321789,1.90014,0.33805367,0.0002819454,0.0005918359,0.0006555631,20.987965,-9.633141,23.093117,0,0.5,29.114971,11.533873
2,0.5055886,39.811325,0.92891765,39.817055,0.9283763,0.26500762,0.0057292734,0.0005412872,0.0057547865,10.696352,-10.604955,15.062438,0,0.5,29.114971,11.533873
3,0.47259444,42.092342,1.7660172,42.09742,1.7669986,0.231548,0.005076137,0.0009815386,0.005170163,12.977371,-9.767856,16.242634,0,0.5,29.114971,11.533873
4,0.5882483,36.37991,17.06233,36.376366,17.11858,0.35874447,0.003544654,0.05625052,0.056362092,7.264938,5.5284567,9.129248,3,0.5,29.114971,11.533873
5,0.47496343,48.196434,9.700625,48.201794,9.708278,0.2338752,0.005356621,0.007651648,0.009340295,19.081465,-1.8332472,19.169327,1,0.5,29.114971,11.533873
6,0.48085958,40.481213,7.563292,40.49397,7.5697126,0.23971783,0.0127574755,0.0064208037,0.014282153,11.36624,-3.9705808,12.039805,1,0.5,29.114971,11.533873
7,0.4991024,10.0346155,18.361311,10.032515,18.37415,0.2582517,0.0021001606,0.012837531,0.013008185,19.080357,6.827439,20.26509,3,0.5,29.114971,11.533873
8,0.44279203,16.21356,8.157015,16.205067,8.159725,0.20326538,0.008492033,0.002710318,0.008914059,12.901412,-3.3768578,13.336026,1,0.5,29.114971,11.533873
9,0.5098725,12.085954,10.602132,12.081415,10.610599,0.26951748,0.004538099,0.008466794,0.009606297,17.029018,-0.93174094,17.05449,2,0.5,29.114971,11.533873
10,0.547856,17.107365,9.078471,17.097595,9.08314,0.31116918,0.009768922,0.004669363,0.010827501,12.0076065,-2.4554021,12.256085,1,0.5,29.114971,11.533873
11,0.60509694,4.616404,10.474201,4.6208014,10.48756,0.37958908,0.004397425,0.013359198,0.014064335,24.498568,-1.0596719,24.521475,2,0.5,29.114971,11.533873
12,0.5210509,17.560286,15.506501,17.546234,15.521426,0.28146476,0.014051391,0.014924821,0.020498583,11.554685,3.9726284,12.218532,3,0.5,29.114971,11.533873
13,0.53192353,36.413437,0.93160725,36.417126,0.9322673,0.29333386,0.0036884118,0.0006601021,0.0037470143,7.2984657,-10.602265,12.871505,0,0.5,29.114971,11.533873
14,0.44665444,39.630043,0.0,39.6324,0.0,0.20682696,0.0023569446,0.0,0.0023569446,10.515071,-11.533873,15.607593,0,0.5,29.114971,11.533873
15,0.4902465,6.6750684,0.0,6.6744647,0.0,0.24916832,0.0006035265,0.0,0.0006035265,22.439903,-11.533873,25.230526,0,0.5,29.114971,11.533873
16,0.5825803,7.2373657,1.0757701,7.235645,1.0751933,0.3518645,0.0017211214,0.0005768264,0.0018152101,21.877605,-10.458102,24.248743,0,0.5,29.114971,11.533873
17,0.57929415,46.671856,8.516975,46.678837,8.5278635,0.3479061,0.0069835344,0.010888647,0.012935702,17.556883,-3.0168974,17.814203,1,0.5,29.114971,11.533873
