id,r,x0,y0,xf,yf,mass,Δx,Δy,Δr,dx,dy,dr,height_strat,perturb_strengh,perturb_x,perturb_y
1,0.53129774,7.0050445,2.079588,7.01193,2.0826757,0.29264408,0.0068858997,0.0030877667,0.0075465166,22.837809,-12.333896,25.95555,0,0.5,34.167236,14.413484
2,0.4389753,36.30971,4.6298537,36.320602,4.61755,0.19977632,0.010892353,0.012303722,0.016432436,2.142475,-9.783629,10.015469,0,0.5,34.167236,14.413484
3,0.40661213,23.035566,17.751577,23.024628,17.780455,0.17140538,0.010938989,0.028876724,0.030879227,11.131669,3.3380942,11.621399,3,0.5,34.167236,14.413484
4,0.5639497,5.4816747,10.901575,5.475569,10.90801,0.32971945,0.006105876,0.0064342553,0.0088702515,21.31444,-3.5119088,21.601826,2,0.5,34.167236,14.413484
5,0.5039963,22.7679,8.869028,22.75879,8.875915,0.263341,0.009110864,0.0068858927,0.011420305,11.399334,-5.5444555,12.67619,1,0.5,34.167236,14.413484
6,0.5146792,29.780737,15.539051,29.742542,15.574971,0.2746231,0.038193982,0.03592012,0.052431244,4.3864975,1.1255678,4.528605,3,0.5,34.167236,14.413484
7,0.43850964,8.104416,15.84703,8.10576,15.8646555,0.1993527,0.0013432828,0.01762564,0.017676752,23.937181,1.4335465,23.980068,3,0.5,34.167236,14.413484
8,0.50016654,42.329655,17.54953,42.33608,17.594341,0.25935408,0.006423324,0.044812214,0.045270227,8.16242,3.136046,8.744134,3,0.5,34.167236,14.413484
9,0.45157304,37.538113,15.752219,37.590504,15.766578,0.21140723,0.052391127,0.014358645,0.054323114,3.3708763,1.3387352,3.6269848,3,0.5,34.167236,14.413484
10,0.42397302,13.385684,11.598421,13.388443,11.600815,0.18635467,0.0027594168,0.002394029,0.0036531843,20.781551,-2.8150628,20.971348,2,0.5,34.167236,14.413484
11,0.48065698,40.196228,2.4940856,40.19683,2.4811127,0.2395159,0.0006017194,0.012972875,0.012986822,6.0289927,-11.919398,13.357425,0,0.5,34.167236,14.413484
12,0.48834193,8.064737,14.923249,8.068075,14.940697,0.24723607,0.0033379293,0.017447568,0.01776399,23.897503,0.5097657,23.902939,2,0.5,34.167236,14.413484
13,0.56970364,34.94506,0.9003598,34.94277,0.89984286,0.33648196,0.0022952515,0.00051694043,0.0023527446,0.7778274,-13.5131235,13.535491,0,0.5,34.167236,14.413484
14,0.49067843,45.043903,15.432849,45.06156,15.45315,0.24960756,0.017659543,0.020300908,0.026906993,10.876667,1.0193652,10.924331,3,0.5,34.167236,14.413484
15,0.48500782,8.980439,5.624712,8.979628,5.631696,0.24387166,0.0008120602,0.0069843936,0.0070314435,24.813204,-8.788772,26.323708,1,0.5,34.167236,14.413484
16,0.36156538,4.8337235,3.7836263,4.831453,3.7759857,0.13553065,0.0022705544,0.007640643,0.007970874,20.666489,-10.629857,23.24,0,0.5,34.167236,14.413484
17,0.5327871,45.913853,2.8341644,45.91446,2.8368838,0.2942871,0.00060321455,0.0027194447,0.0027855425,11.746619,-11.579319,16.494354,0,0.5,34.167236,14.413484
18,0.4836454,40.837875,10.931216,40.872917,10.922036,0.24250345,0.035042178,0.009179839,0.036224626,6.6706386,-3.4822676,7.524866,2,0.5,34.167236,14.413484
19,0.354647,41.083447,11.73229,41.130882,11.718557,0.13039365,0.047438398,0.01373327,0.049386278,6.9162107,-2.6811934,7.417733,2,0.5,34.167236,14.413484
20,0.5215973,6.2130504,6.973255,6.211123,6.9726205,0.2820555,0.0019273773,0.00063461496,0.002029167,22.045815,-7.4402285,23.267466,1,0.5,34.167236,14.413484
21,0.51742005,20.33343,5.034004,20.327112,5.0434036,0.2775558,0.0063184076,0.009399716,0.0113259405,13.833805,-9.379479,16.71373,1,0.5,34.167236,14.413484
22,0.49441522,16.278875,18.02344,16.277264,18.04122,0.25342384,0.0016116368,0.017779186,0.017852081,17.88836,3.609956,18.248978,3,0.5,34.167236,14.413484
23,0.48837855,14.146573,16.167622,14.143694,16.179617,0.24727315,0.0028796373,0.011996569,0.012337341,20.020662,1.7541374,20.09736,3,0.5,34.167236,14.413484
24,0.5295833,41.35251,14.950697,41.384914,14.974313,0.29075846,0.032407895,0.023615776,0.040099584,7.1852736,0.53721356,7.205328,2,0.5,34.167236,14.413484
25,0.51663154,27.967573,13.643204,27.912136,13.64742,0.2767105,0.05543734,0.0042155446,0.055597387,6.1996617,-0.7702796,6.2473307,2,0.5,34.167236,14.413484
26,0.5458904,14.564222,6.814017,14.563952,6.823404,0.30894038,0.000270581,0.009386825,0.009390724,19.603012,-7.5994663,21.02451,1,0.5,34.167236,14.413484
27,0.5416905,36.507595,10.878101,36.49075,10.857832,0.304205,0.016846994,0.020269528,0.026356688,2.3403609,-3.5353818,4.2398367,2,0.5,34.167236,14.413484
28,0.5792553,10.813236,0.0,10.811009,0.0,0.3478595,0.0022273054,0.0,0.0022273054,23.353998,-14.413484,27.44372,0,0.5,34.167236,14.413484
29,0.5803368,21.796457,6.846085,21.785692,6.8546524,0.34915963,0.010765243,0.008567255,0.0137582095,12.370778,-7.5673985,14.501781,1,0.5,34.167236,14.413484
30,0.5057963,33.740723,7.0469956,33.73944,6.9996095,0.2652254,0.0012797584,0.047386006,0.047403283,0.4265136,-7.366488,7.3788247,1,0.5,34.167236,14.413484
31,0.46186307,39.517406,9.896766,39.632565,9.8845415,0.2211517,0.11515835,0.012224157,0.11580533,5.350172,-4.5167174,7.001791,1,0.5,34.167236,14.413484
32,0.5014503,15.993596,15.529035,15.991841,15.547885,0.2606871,0.0017549037,0.018851023,0.018932533,18.17364,1.1155509,18.207844,3,0.5,34.167236,14.413484
33,0.51439106,8.164014,17.14898,8.161461,17.165693,0.27431566,0.0025525084,0.01671301,0.016906803,23.996778,2.7354965,24.152191,3,0.5,34.167236,14.413484
34,0.52642614,19.96639,13.167117,19.96392,13.181361,0.28730205,0.0024700165,0.014243205,0.014455791,14.200845,-1.246366,14.255435,2,0.5,34.167236,14.413484
35,0.5606049,7.328512,16.473707,7.3275065,16.488554,0.32581988,0.0010056298,0.014846595,0.014880614,23.161278,2.0602243,23.252728,3,0.5,34.167236,14.413484
36,0.5032617,13.863434,2.3221025,13.860625,2.322826,0.26257387,0.0028082065,0.00072349847,0.0028999092,20.3038,-12.091381,23.631458,0,0.5,34.167236,14.413484
37,0.575949,18.391071,18.088514,18.386604,18.110403,0.34389976,0.00446657,0.021889143,0.022340206,15.776163,3.67503,16.198555,3,0.5,34.167236,14.413484
