id,r,x0,y0,xf,yf,mass,Δx,Δy,Δr,dx,dy,dr,height_strat,perturb_strengh,perturb_x,perturb_y
1,0.5333627,34.495087,15.528928,34.497272,15.546994,0.29492334,0.0021863566,0.018066054,0.01819787,17.529175,6.100094,18.560255,3,0.5,16.965912,9.428834
2,0.47865275,27.331398,10.029878,27.333698,10.0516405,0.23752259,0.00230032,0.021762123,0.021883361,10.365486,0.6010436,10.382897,2,0.5,16.965912,9.428834
3,0.4752131,41.03908,13.475731,41.035934,13.494786,0.23412114,0.0031469408,0.019055156,0.019313265,24.07317,4.046897,24.410957,2,0.5,16.965912,9.428834
4,0.4586608,13.970749,18.220861,13.963817,18.26365,0.2180957,0.0069329673,0.042789295,0.043347314,2.995162,8.7920265,9.288203,3,0.5,16.965912,9.428834
5,0.6020877,23.024828,13.936739,23.040594,13.972416,0.37582296,0.015765363,0.035676766,0.039004847,6.058917,4.507905,7.5519323,2,0.5,16.965912,9.428834
6,0.42157653,18.98313,17.385088,18.981514,17.43513,0.18425389,0.0016151281,0.050040253,0.05006631,2.0172176,7.9562545,8.207993,3,0.5,16.965912,9.428834
7,0.5078793,9.9056015,12.935114,9.890867,12.951158,0.26741445,0.014733969,0.016043397,0.021782571,7.06031,3.50628,7.883018,2,0.5,16.965912,9.428834
8,0.50145876,34.887363,9.0403805,34.8924,9.057205,0.2606959,0.0050387033,0.016824052,0.017562382,17.92145,-0.38845345,17.92566,1,0.5,16.965912,9.428834
9,0.48019826,36.268562,10.249326,36.273376,10.264283,0.23905894,0.0048147636,0.014956981,0.015712837,19.30265,0.82049143,19.32008,2,0.5,16.965912,9.428834
10,0.48583767,20.870308,8.61073,20.916777,8.634896,0.24470687,0.04646773,0.024166292,0.052376136,3.9043968,-0.81810415,3.9891863,1,0.5,16.965912,9.428834
11,0.4977192,17.6857,4.5784388,17.656225,4.4709415,0.25682223,0.02947288,0.107497185,0.11146432,0.7197876,-4.8503957,4.903512,0,0.5,16.965912,9.428834
12,0.5282816,42.59536,2.6311104,42.598343,2.6323955,0.2893309,0.0029816264,0.0012850877,0.0032467747,24.370552,-6.797724,25.300846,0,0.5,16.965912,9.428834
13,0.542123,9.3512335,1.7002635,9.335534,1.6997354,0.30469093,0.015699033,0.0005280427,0.01570791,7.614678,-7.728571,10.849614,0,0.5,16.965912,9.428834
14,0.5056684,49.0802,7.750006,49.080727,7.7490125,0.26509127,0.0005278303,0.0009937217,0.0011252055,17.885712,-1.6788284,17.964329,1,0.5,16.965912,9.428834
15,0.49788943,29.815607,13.462848,29.821627,13.48804,0.25699794,0.0060195276,0.025192339,0.025901519,12.849695,4.0340133,13.468034,2,0.5,16.965912,9.428834
16,0.43140343,45.31193,11.296915,45.313137,11.307656,0.19294389,0.0012022253,0.010741375,0.0108084455,21.653978,1.8680807,21.734407,2,0.5,16.965912,9.428834
