id,r,x0,y0,xf,yf,mass,Δx,Δy,Δr,dx,dy,dr,height_strat,perturb_strengh,perturb_x,perturb_y
1,0.4954593,11.820044,12.435105,11.790311,12.436049,0.2544953,0.029732712,0.00094374263,0.029747685,8.784886,5.800899,10.5273285,2,0.5,20.604929,6.6342063
2,0.4489329,26.900879,6.523178,26.972586,6.4755855,0.20894243,0.07170659,0.047592342,0.08606315,6.29595,-0.11102848,6.296929,1,0.5,20.604929,6.6342063
3,0.4555761,31.368053,12.354803,31.383215,12.37471,0.21517196,0.015161896,0.019907601,0.025023902,10.7631235,5.720597,12.188931,2,0.5,20.604929,6.6342063
4,0.5424879,1.4452988,18.234554,1.4433821,18.250254,0.30510122,0.0019165784,0.015700307,0.015816856,19.15963,11.6003475,22.397757,3,0.5,20.604929,6.6342063
5,0.5028438,24.926268,16.315437,24.92151,16.340336,0.26213798,0.004757299,0.024898706,0.02534911,4.3213387,9.681231,10.601895,3,0.5,20.604929,6.6342063
6,0.57279193,3.793167,8.845782,3.789983,8.858333,0.3401399,0.0031840845,0.012550484,0.012948091,16.811762,2.2115755,16.956604,1,0.5,20.604929,6.6342063
7,0.468716,43.586,3.475979,43.585686,3.4765258,0.22776309,0.0003126456,0.0005465999,0.00062969734,22.98107,-3.1582272,23.197067,0,0.5,20.604929,6.6342063
8,0.4057694,49.21111,9.337055,49.20888,9.345151,0.17069563,0.002227096,0.008095411,0.008396168,21.39382,2.702849,21.56388,1,0.5,20.604929,6.6342063
9,0.5078454,1.8401103,8.757062,1.8348562,8.768079,0.26737875,0.0052541164,0.011016997,0.012205735,18.76482,2.122856,18.884516,1,0.5,20.604929,6.6342063
10,0.5911118,2.431291,1.110729,2.4183729,1.1164516,0.36224553,0.012918219,0.0057227015,0.014129038,18.17364,-5.5234776,18.99447,0,0.5,20.604929,6.6342063
11,0.52639747,45.121063,3.832935,45.12075,3.831781,0.28727072,0.0003148246,0.0011542311,0.0011963962,24.516134,-2.8012712,24.675655,0,0.5,20.604929,6.6342063
12,0.5704916,25.508877,9.042583,25.532852,9.072323,0.3374134,0.023975767,0.029739745,0.03820065,4.9039474,2.4083772,5.463422,1,0.5,20.604929,6.6342063
13,0.48764595,3.5889077,15.260084,3.588136,15.278114,0.24653186,0.0007719517,0.018030271,0.018046789,17.016022,8.625878,19.077494,3,0.5,20.604929,6.6342063
14,0.5563815,14.536735,0.9093947,14.525563,0.9073879,0.32092917,0.011171561,0.0020068034,0.011350376,6.068195,-5.7248116,8.342449,0,0.5,20.604929,6.6342063
15,0.5160383,33.190994,8.357782,33.212967,8.393997,0.27607536,0.02197503,0.036215354,0.04236099,12.586063,1.7235756,12.703531,1,0.5,20.604929,6.6342063
16,0.4300669,27.337841,3.2901165,27.38782,3.2530775,0.19175023,0.049977656,0.03703914,0.062206626,6.732912,-3.3440897,7.5176487,0,0.5,20.604929,6.6342063
17,0.47469848,24.700403,9.700287,24.727322,9.735406,0.23361433,0.02691869,0.03511944,0.044249192,4.095474,3.06608,5.1160293,1,0.5,20.604929,6.6342063
18,0.5824215,14.695993,5.846099,14.614296,5.8632264,0.35167265,0.08169755,0.017127436,0.083473586,5.908936,-0.78810734,5.9612613,1,0.5,20.604929,6.6342063
19,0.5646448,8.694216,6.2481217,8.672384,6.249324,0.33053273,0.02183123,0.0012020518,0.021864297,11.910714,-0.38608474,11.91697,1,0.5,20.604929,6.6342063
20,0.51946306,19.085955,10.149886,19.027496,10.30545,0.27975196,0.058458522,0.15556453,0.1661858,1.5189749,3.5156794,3.8297892,2,0.5,20.604929,6.6342063
21,0.55722123,16.974073,16.775085,16.985062,16.814526,0.3218986,0.010989582,0.039439328,0.04094181,3.6308568,10.140879,10.771283,3,0.5,20.604929,6.6342063
22,0.49585795,0.00037343064,7.048155,0.0,7.0551186,0.25490502,0.00037343064,0.0069638803,0.0069738855,20.604555,0.4139484,20.608713,1,0.5,20.604929,6.6342063
23,0.59196013,48.500183,4.937031,48.495388,4.9414344,0.36328608,0.0047946144,0.0044037267,0.0065100794,22.104748,-1.6971757,22.169806,0,0.5,20.604929,6.6342063
24,0.46498883,27.354904,8.126707,27.440746,8.1846485,0.2241552,0.08584271,0.057941645,0.10356739,6.7499743,1.4925005,6.9130106,1,0.5,20.604929,6.6342063
25,0.4357374,0.64420706,8.8012705,0.6412762,8.81254,0.19684005,0.0029308447,0.011269322,0.011644203,19.960722,2.1670647,20.078012,1,0.5,20.604929,6.6342063
26,0.48681244,13.335404,16.666477,13.317514,16.695154,0.24568982,0.017889889,0.028677393,0.033800013,7.269525,10.03227,12.389207,3,0.5,20.604929,6.6342063
27,0.4996238,23.598724,13.155559,23.61682,13.187661,0.25879154,0.018094925,0.03210219,0.036850736,2.993794,6.5213523,7.1757116,2,0.5,20.604929,6.6342063
28,0.4640459,8.366142,18.127913,8.368301,18.145144,0.22324704,0.002159955,0.017229779,0.01736464,12.238788,11.493707,16.789677,3,0.5,20.604929,6.6342063
