id,r,x0,y0,xf,yf,mass,Δx,Δy,Δr,dx,dy,dr,height_strat,perturb_strengh,perturb_x,perturb_y
1,0.53129774,7.0050445,2.079588,7.0110292,2.0823681,0.29264408,0.0059848004,0.0027801767,0.006599032,24.709545,-9.741329,26.560404,0,0.5,31.714588,11.820917
2,0.4389753,36.30971,4.6298537,36.32628,4.6090174,0.19977632,0.016569909,0.02083643,0.02662177,4.5951214,-7.1910634,8.533846,0,0.5,31.714588,11.820917
3,0.40661213,23.035566,17.751577,23.014614,17.78911,0.17140538,0.020951347,0.037531592,0.042983476,8.679023,5.9306602,10.511811,3,0.5,31.714588,11.820917
4,0.5639497,5.4816747,10.901575,5.475291,10.908085,0.32971945,0.0063839937,0.006509884,0.009117783,23.767086,-0.91934234,23.78486,2,0.5,31.714588,11.820917
5,0.5039963,22.7679,8.869028,22.746086,8.8801565,0.263341,0.021815116,0.011128317,0.024489563,8.946688,-2.951889,9.421086,1,0.5,31.714588,11.820917
6,0.5146792,29.780737,15.539051,29.755362,15.629018,0.2746231,0.025374746,0.08996625,0.09347623,1.9338515,3.7181342,4.190979,3,0.5,31.714588,11.820917
7,0.43850964,8.104416,15.84703,8.104926,15.864856,0.1993527,0.0005100105,0.01782559,0.017832885,23.610172,4.026113,23.950989,3,0.5,31.714588,11.820917
8,0.50016654,42.329655,17.54953,42.332996,17.577171,0.25935408,0.003340112,0.027641278,0.027842352,10.615067,5.7286124,12.062199,3,0.5,31.714588,11.820917
9,0.45157304,37.538113,15.752219,37.55407,15.770938,0.21140723,0.015957965,0.018719306,0.024598151,5.8235226,3.9313016,7.026275,3,0.5,31.714588,11.820917
10,0.42397302,13.385684,11.598421,13.387884,11.600325,0.18635467,0.0022000633,0.0019042407,0.00290971,18.328905,-0.22249646,18.330256,2,0.5,31.714588,11.820917
11,0.48065698,40.196228,2.4940856,40.200527,2.4894135,0.2395159,0.004298652,0.0046721823,0.0063488344,8.481639,-9.326832,12.606665,0,0.5,31.714588,11.820917
