id,r,x0,y0,xf,yf,mass,Δx,Δy,Δr,dx,dy,dr,height_strat,perturb_strengh,perturb_x,perturb_y
1,0.57103264,0.10293595,1.9007319,0.17579858,1.982106,0.33805367,0.07286263,0.08137403,0.109227724,6.595463,-1.0753772,6.6825566,0,0.5,43.507473,2.976109
2,0.5055886,39.811325,0.92891765,39.713497,0.9331742,0.26500762,0.097827494,0.0042565595,0.09792005,3.6961496,-2.0471916,4.2252235,0,0.5,43.507473,2.976109
3,0.47259444,42.092342,1.7660172,42.115395,1.7514497,0.231548,0.023053402,0.014567412,0.027270291,1.4151305,-1.210092,1.8619659,0,0.5,43.507473,2.976109
4,0.5882483,36.37991,17.06233,36.375744,17.085413,0.35874447,0.004166927,0.02308441,0.023457477,7.1275635,14.086221,15.786822,3,0.5,43.507473,2.976109
5,0.47496343,48.196434,9.700625,48.208984,9.722092,0.2338752,0.012549688,0.021465633,0.024864996,4.688963,6.7245164,8.197896,1,0.5,43.507473,2.976109
6,0.48085958,40.481213,7.563292,40.428535,7.667004,0.23971783,0.052675575,0.10371247,0.11632279,3.026262,4.5871825,5.4954987,1,0.5,43.507473,2.976109
7,0.4991024,10.0346155,18.361311,10.035193,18.375755,0.2582517,0.00057797006,0.014443532,0.014455091,16.527142,15.385202,22.579878,3,0.5,43.507473,2.976109
8,0.44279203,16.21356,8.157015,16.215282,8.170955,0.20326538,0.0017231072,0.013939325,0.014045422,22.706087,5.180906,23.289658,1,0.5,43.507473,2.976109
9,0.5098725,12.085954,10.602132,12.087935,10.609096,0.26951748,0.001982304,0.0069638263,0.0072404696,18.57848,7.626023,20.082733,2,0.5,43.507473,2.976109
10,0.547856,17.107365,9.078471,17.104832,9.087569,0.31116918,0.0025330656,0.00909839,0.009444423,23.599892,6.1023617,24.37609,1,0.5,43.507473,2.976109
11,0.60509694,4.616404,10.474201,4.628993,10.494996,0.37958908,0.012589328,0.020795533,0.024309369,11.108931,7.4980917,13.402601,2,0.5,43.507473,2.976109
12,0.5210509,17.560286,15.506501,17.556969,15.5175,0.28146476,0.0033182243,0.010998933,0.011488565,24.052813,12.530392,27.120998,3,0.5,43.507473,2.976109
13,0.53192353,36.413437,0.93160725,36.373444,0.93160254,0.29333386,0.039995126,4.6632103e-6,0.039995126,7.094036,-2.044502,7.382773,0,0.5,43.507473,2.976109
14,0.44665444,39.630043,0.0,39.589886,0.0,0.20682696,0.040158246,0.0,0.040158246,3.8774304,-2.976109,4.8879128,0,0.5,43.507473,2.976109
15,0.4902465,6.6750684,0.0,6.668179,0.0,0.24916832,0.006889221,0.0,0.006889221,13.167595,-2.976109,13.499733,0,0.5,43.507473,2.976109
16,0.5825803,7.2373657,1.0757701,7.2425666,1.0810288,0.3518645,0.005200643,0.0052586696,0.0073959646,13.729893,-1.900339,13.860781,0,0.5,43.507473,2.976109
