id,r,x0,y0,xf,yf,mass,Δx,Δy,Δr,dx,dy,dr,height_strat,perturb_strengh,perturb_x,perturb_y
1,0.51890004,27.74329,13.793607,27.743095,13.804734,0.27914584,0.0001947835,0.011127471,0.011129175,20.976793,8.895617,22.785036,2,0.5,48.72008,4.89799
2,0.43805233,32.541145,0.0,32.528923,0.0,0.1989371,0.0122243315,0.0,0.0122243315,16.178936,-4.89799,16.90409,0,0.5,48.72008,4.89799
3,0.46382824,16.554369,2.0369456,16.54861,2.0372136,0.22303765,0.0057598427,0.00026797235,0.005766073,17.834288,-2.8610446,18.062319,0,0.5,48.72008,4.89799
4,0.40167233,19.997705,0.0,20.001543,0.0,0.167266,0.0038380662,0.0,0.0038380662,21.277622,-4.89799,21.83409,0,0.5,48.72008,4.89799
5,0.51837075,11.947057,5.870278,11.957001,5.884221,0.27857667,0.009944172,0.01394322,0.017126001,13.226974,0.97228783,13.262661,1,0.5,48.72008,4.89799
6,0.527762,27.190445,8.853497,27.183485,8.867014,0.28876197,0.006960031,0.0135169355,0.0152036045,21.529638,3.9555066,21.889982,1,0.5,48.72008,4.89799
7,0.4711925,27.040836,4.289893,27.03871,4.2885194,0.23017628,0.002126716,0.0013738021,0.002531848,21.679247,-0.6080969,21.687775,0,0.5,48.72008,4.89799
8,0.50087607,33.364937,5.7048106,33.349644,5.717237,0.26009044,0.0152925905,0.012426046,0.019704567,15.355145,0.8068206,15.3763275,1,0.5,48.72008,4.89799
9,0.49824244,17.064224,17.638044,17.05918,17.656952,0.25736248,0.005044201,0.018908633,0.019569885,18.344141,12.740054,22.3342,3,0.5,48.72008,4.89799
10,0.42342293,30.131136,9.620572,30.123352,9.638134,0.18587138,0.0077839657,0.017561834,0.019209584,18.588947,4.722582,19.179462,1,0.5,48.72008,4.89799
11,0.5062978,43.05444,13.179062,43.03282,13.223223,0.26575166,0.021620048,0.0441609,0.049169213,5.6656427,8.281072,10.033726,2,0.5,48.72008,4.89799
12,0.49452487,27.59626,16.74975,27.60003,16.763433,0.25353625,0.0037707195,0.013684435,0.014194438,21.123823,11.85176,24.221481,3,0.5,48.72008,4.89799
13,0.4776575,46.644398,7.4833508,46.553425,7.628342,0.23653588,0.09097309,0.144991,0.17116801,2.0756872,2.5853608,3.315504,1,0.5,48.72008,4.89799
14,0.46713054,5.02872,0.0,5.0363836,0.0,0.22622487,0.007663933,0.0,0.007663933,6.3086367,-4.89799,7.9868145,0,0.5,48.72008,4.89799
15,0.53729194,8.902578,9.933172,8.923209,9.946203,0.29928467,0.020630952,0.013030259,0.024401307,10.182495,5.0351825,11.359413,1,0.5,48.72008,4.89799
16,0.49926636,42.08282,0.0,42.06645,0.0,0.25842136,0.016373692,0.0,0.016373692,6.637261,-4.89799,8.248851,0,0.5,48.72008,4.89799
17,0.4719251,16.406805,16.908518,16.404411,16.9222,0.23089258,0.0023949938,0.01368228,0.013890312,17.686722,12.010528,21.379265,3,0.5,48.72008,4.89799
18,0.52352583,22.032135,0.0,22.03314,0.0,0.28414503,0.0010041184,0.0,0.0010041184,23.312052,-4.89799,23.821043,0,0.5,48.72008,4.89799
19,0.43719277,23.006878,8.396362,23.005817,8.40105,0.19815716,0.001060399,0.004687233,0.004805684,24.286795,3.498372,24.537462,1,0.5,48.72008,4.89799
20,0.5721748,29.332924,7.1878133,29.327494,7.196929,0.33940738,0.00543076,0.009115927,0.010610998,19.38716,2.289823,19.521915,1,0.5,48.72008,4.89799
21,0.49590966,7.7532883,8.283067,7.76708,8.299206,0.25495818,0.013791872,0.016138515,0.021228928,9.033205,3.3850768,9.646633,1,0.5,48.72008,4.89799
22,0.51041377,30.650307,11.556605,30.648504,11.570783,0.27009004,0.0018025197,0.014177399,0.014291526,18.069777,6.658615,19.257568,2,0.5,48.72008,4.89799
23,0.50044936,16.0117,7.2225037,16.014536,7.236233,0.25964746,0.0028358444,0.013729731,0.0140195405,17.291616,2.3245134,17.447159,1,0.5,48.72008,4.89799
24,0.51958364,17.645529,7.8298044,17.645054,7.849487,0.27988183,0.00047383914,0.019682284,0.019687988,18.925446,2.9318142,19.151188,1,0.5,48.72008,4.89799
25,0.5427631,12.858185,12.088251,12.866917,12.109409,0.30541086,0.008732217,0.021158133,0.02288926,14.138102,7.190261,15.861455,2,0.5,48.72008,4.89799
26,0.43372852,34.42084,15.028455,34.417236,15.051042,0.19502926,0.003605239,0.022586906,0.022872824,14.299241,10.130465,17.524115,3,0.5,48.72008,4.89799
27,0.4316105,40.63638,11.86935,40.609768,11.889173,0.19312914,0.026612036,0.019822849,0.03318352,8.083703,6.97136,10.674555,2,0.5,48.72008,4.89799
28,0.5348924,9.506783,10.814408,9.516732,10.834517,0.2966174,0.00994991,0.020108938,0.022435913,10.786699,5.9164176,12.302719,2,0.5,48.72008,4.89799
29,0.5243891,21.4799,9.55401,21.487312,9.57027,0.28508285,0.007412376,0.0162591,0.017869014,22.759817,4.65602,23.23118,1,0.5,48.72008,4.89799
30,0.49331704,42.103878,11.215065,42.077812,11.265317,0.2522993,0.026066175,0.05025245,0.056610547,6.6162043,6.3170743,9.147655,2,0.5,48.72008,4.89799
31,0.5111517,46.55375,0.8845868,46.527317,0.8914731,0.27087155,0.02643168,0.006886332,0.027314011,2.1663327,-4.0134034,4.560746,0,0.5,48.72008,4.89799
32,0.6218928,49.908066,3.810382,50.0,3.8461015,0.40095434,0.091932625,0.035719596,0.098628074,1.1879842,-1.0876082,1.6106515,0,0.5,48.72008,4.89799
33,0.48196167,35.39258,18.431597,35.391987,18.458897,0.24081792,0.0005897069,0.027301228,0.027307596,13.327507,13.533607,18.994234,3,0.5,48.72008,4.89799
34,0.37932357,49.068638,7.0076137,49.254658,7.169985,0.14917068,0.18601876,0.16237102,0.24691564,0.34855506,2.1096234,2.138224,1,0.5,48.72008,4.89799
35,0.45413983,9.536783,14.96355,9.538527,14.998077,0.21381737,0.0017439477,0.034527823,0.034571838,10.8167,10.065559,14.775537,2,0.5,48.72008,4.89799
36,0.5421818,27.760506,5.941368,27.754976,5.952111,0.30475697,0.005529226,0.010742486,0.012081943,20.959578,1.0433779,20.985533,1,0.5,48.72008,4.89799
37,0.51348776,6.4021797,0.91480696,6.430108,0.9047582,0.27335313,0.027928384,0.010048773,0.02968118,7.6820965,-3.9831831,8.653343,0,0.5,48.72008,4.89799
38,0.54041284,1.8190942,16.916334,1.8263189,16.94415,0.30277157,0.0072246473,0.027816398,0.028739303,3.099011,12.018344,12.411465,3,0.5,48.72008,4.89799
39,0.46941334,39.09528,9.442491,39.042084,9.470367,0.22844131,0.053193618,0.027876604,0.060055524,9.6248045,4.544501,10.643746,1,0.5,48.72008,4.89799
40,0.5312735,32.588776,2.3231006,32.572475,2.326973,0.29261735,0.016301954,0.0038721948,0.016755525,16.131308,-2.5748894,16.335518,0,0.5,48.72008,4.89799
41,0.55818385,14.452369,10.13568,14.4537325,10.146882,0.32301173,0.0013633374,0.011201844,0.011284502,15.7322855,5.23769,16.58126,2,0.5,48.72008,4.89799
42,0.45435852,6.4289045,9.744191,6.4557133,9.771448,0.21402337,0.026808387,0.027257314,0.03823154,7.708822,4.846201,9.10558,1,0.5,48.72008,4.89799
43,0.54662347,2.8406742,8.914906,2.886441,8.99224,0.3097707,0.045766838,0.077334635,0.08986239,4.120591,4.0169153,5.754553,1,0.5,48.72008,4.89799
44,0.49547535,35.321186,9.916843,35.310658,9.939142,0.2545118,0.010527939,0.022298105,0.024658527,13.398896,5.0188537,14.308016,1,0.5,48.72008,4.89799
45,0.49950176,42.381973,13.925405,42.354725,13.964256,0.2586651,0.0272477,0.03885207,0.047454406,6.3381114,9.027414,11.030225,2,0.5,48.72008,4.89799
46,0.50168914,41.43668,10.301351,41.398823,10.323671,0.2609355,0.037854396,0.022320548,0.043944992,7.2834053,5.403361,9.068864,2,0.5,48.72008,4.89799
47,0.5269125,23.77124,16.21801,23.770227,16.239105,0.28783312,0.0010125048,0.021095196,0.021119481,24.948843,11.32002,27.396854,3,0.5,48.72008,4.89799
48,0.45797798,18.943876,16.292007,18.943918,16.309015,0.21744679,4.200539e-5,0.01700841,0.017008463,20.223793,11.394017,23.212614,3,0.5,48.72008,4.89799
49,0.4743442,38.120438,5.7408895,38.0929,5.743131,0.23326576,0.027537687,0.0022415607,0.027628766,10.599646,0.84289926,10.633107,1,0.5,48.72008,4.89799
